#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  72
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  72
#! SET periodic_psi true
   -2.967059728   -3.054326191    6.303559210  -19.252733334    2.847576047
   -2.879793266   -3.054326191    4.931136886  -12.071719406    3.697637320
   -2.792526803   -3.054326191    4.205244608   -4.822878029    4.276792305
   -2.705260341   -3.054326191    4.034964496    0.370966073    4.878070103
   -2.617993878   -3.054326191    4.201025518    2.969227477    5.920817471
   -2.530727415   -3.054326191    4.524611932    4.299754912    7.262489837
   -2.443460953   -3.054326191    4.963133223    5.711571306    8.188595580
   -2.356194490   -3.054326191    5.535913772    7.250033954    8.198553603
   -2.268928028   -3.054326191    6.217527692    8.088397016    7.625110036
   -2.181661565   -3.054326191    6.922607648    7.806445022    7.290841708
   -2.094395102   -3.054326191    7.572886132    6.944919018    7.665450370
   -2.007128640   -3.054326191    8.159435928    6.487768985    8.603673833
   -1.919862177   -3.054326191    8.745644094    6.970427209    9.760352754
   -1.832595715   -3.054326191    9.406327659    8.084444312   10.990104339
   -1.745329252   -3.054326191   10.170304704    9.279969153   12.259764469
   -1.658062789   -3.054326191   11.040243812   10.588197430   13.472630099
   -1.570796327   -3.054326191   12.057816120   12.819820249   14.545861213
   -1.483529864   -3.054326191   13.336286075   16.614272732   15.591745852
   -1.396263402   -3.054326191   15.012093590   21.863157681   16.918436659
   -1.308996939   -3.054326191   17.195460757   28.200574567   18.787189469
   -1.221730476   -3.054326191   19.972746387   35.460993785   21.133569436
   -1.134464014   -3.054326191   23.420424190   43.512432190   23.558619438
   -1.047197551   -3.054326191   27.596539111   52.136761080   25.686060422
   -0.959931089   -3.054326191   32.535601214   60.899124409   27.525733768
   -0.872664626   -3.054326191   38.216193919   68.917622659   29.401510604
   -0.785398163   -3.054326191   44.509787494   74.700596326   31.426735901
   -0.698131701   -3.054326191   51.160621170   76.956007833   33.141023623
   -0.610865238   -3.054326191   57.842151219   75.425008723   33.640996722
   -0.523598776   -3.054326191   64.232475727   70.335583424   32.105056431
   -0.436332313   -3.054326191   70.023139601   61.673999971   28.278059921
   -0.349065850   -3.054326191   74.911457612   49.769449944   22.575273259
   -0.261799388   -3.054326191   78.666412522   36.057957692   15.838206106
   -0.174532925   -3.054326191   81.217330829   22.466123112    8.935686038
   -0.087266463   -3.054326191   82.636652460   10.228425916    2.420819153
    0.000000000   -3.054326191   83.044748493   -0.827449143   -3.606023678
    0.087266463   -3.054326191   82.507647947  -11.538195108   -9.419588724
    0.174532925   -3.054326191   81.028200304  -22.437229599  -15.383616246
    0.261799388   -3.054326191   78.600028333  -33.143631201  -21.568785187
    0.349065850   -3.054326191   75.277481929  -42.772086523  -27.502312402
    0.436332313   -3.054326191   71.189152975  -50.585467028  -32.264475385
    0.523598776   -3.054326191   66.511214146  -56.231049904  -34.957997307
    0.610865238   -3.054326191   61.448411847  -59.308438589  -35.255359471
    0.698131701   -3.054326191   56.256233095  -59.044216386  -33.662044303
    0.785398163   -3.054326191   51.263317579  -54.640243603  -31.263715662
    0.872664626   -3.054326191   46.844993089  -45.945344493  -29.135082854
    0.959931089   -3.054326191   43.335385781  -34.141557906  -27.820702340
    1.047197551   -3.054326191   40.900751024  -21.838341174  -27.236291677
    1.134464014   -3.054326191   39.450487656  -11.987138647  -26.916782752
    1.221730476   -3.054326191   38.697331317   -5.856994238  -26.348625024
    1.308996939   -3.054326191   38.364241521   -1.936789152  -25.222153210
    1.396263402   -3.054326191   38.368503021    2.157544491  -23.578071431
    1.483529864   -3.054326191   38.763631282    6.835646860  -21.804804113
    1.570796327   -3.054326191   39.520812058   10.008378119  -20.343656540
    1.658062789   -3.054326191   40.415200425    9.856721603  -19.382214000
    1.745329252   -3.054326191   41.166353967    7.031521201  -18.801617220
    1.832595715   -3.054326191   41.635272143    3.720809339  -18.348681420
    1.919862177   -3.054326191   41.843554214    1.061031546  -17.697612088
    2.007128640   -3.054326191   41.820751959   -1.822657535  -16.461045794
    2.094395102   -3.054326191   41.477040817   -6.508645926  -14.415576737
    2.181661565   -3.054326191   40.624326619  -13.403917380  -11.826128355
    2.268928028   -3.054326191   39.117782879  -21.161772192   -9.425587827
    2.356194490   -3.054326191   36.973575866  -27.706184373   -7.823364332
    2.443460953   -3.054326191   34.354515134  -31.995489255   -6.937284926
    2.530727415   -3.054326191   31.444630004  -34.529718791   -6.091485774
    2.617993878   -3.054326191   28.358992528  -36.129566887   -4.710534755
    2.705260341   -3.054326191   25.170473475  -36.821454221   -2.855873889
    2.792526803   -3.054326191   21.971787019  -36.342708188   -1.086905290
    2.879793266   -3.054326191   18.862002531  -34.870190363    0.117500090
    2.967059728   -3.054326191   15.904467164  -32.939645118    0.692188554
    3.054326191   -3.054326191   13.124360254  -30.782793819    0.925568860

   -3.141592654   -2.967059728   10.692420396  -27.562557952    2.309417608
   -3.054326191   -2.967059728    8.444407543  -23.802372751    3.146036165
   -2.967059728   -2.967059728    6.592076118  -18.427090357    3.874779943
   -2.879793266   -2.967059728    5.283046244  -11.454421333    4.438534737
   -2.792526803   -2.967059728    4.606609447   -4.250560860    4.974873145
   -2.705260341   -2.967059728    4.499964318    1.320850199    5.806510655
   -2.617993878   -2.967059728    4.770869871    4.374786802    7.113527762
   -2.530727415   -2.967059728    5.217119561    5.565928045    8.520400468
   -2.443460953   -2.967059728    5.731845978    6.110215528    9.308658106
   -2.356194490   -2.967059728    6.297541741    6.766469167    9.152517692
   -2.268928028   -2.967059728    6.925534624    7.500996530    8.533797613
   -2.181661565   -2.967059728    7.604741146    7.879968630    8.284326816
   -2.094395102   -2.967059728    8.295178415    7.748492837    8.788691715
   -2.007128640   -2.967059728    8.967494008    7.565520563    9.743478030
   -1.919862177   -2.967059728    9.645167308    7.962147576   10.620499458
   -1.832595715   -2.967059728   10.387522209    8.986822704   11.238143751
   -1.745329252   -2.967059728   11.231796001   10.234376352   11.823081947
   -1.658062789   -2.967059728   12.189241335   11.638678316   12.649626727
   -1.570796327   -2.967059728   13.301468408   13.941908339   13.774163574
   -1.483529864   -2.967059728   14.684179552   17.913824044   15.120128690
   -1.396263402   -2.967059728   16.490418256   23.593707945   16.747031794
   -1.308996939   -2.967059728   18.849743793   30.498895505   18.836334415
   -1.221730476   -2.967059728   21.844403925   38.073038589   21.379159305
   -1.134464014   -2.967059728   25.513951230   45.897157682   23.967925438
   -1.047197551   -2.967059728   29.873157236   53.916512131   26.022320470
   -0.959931089   -2.967059728   34.942573151   62.157853714   27.216715023
   -0.872664626   -2.967059728   40.721982697   69.972805710   27.679943086
   -0.785398163   -2.967059728   47.103862189   75.646641034   27.733023012
   -0.698131701   -2.967059728   53.819146942   77.381482156   27.499535779
   -0.610865238   -2.967059728   60.488421909   74.592432596   26.674297291
   -0.523598776   -2.967059728   66.727612324   67.642015822   24.689933492
   -0.436332313   -2.967059728   72.196537567   57.033016818   21.118928106
   -0.349065850   -2.967059728   76.610808937   43.668966841   15.987879013
   -0.261799388   -2.967059728   79.797697958   29.286510487    9.777056473
   -0.174532925   -2.967059728   81.755312580   15.744538595    3.155714808
   -0.087266463   -2.967059728   82.605399634    3.934708943   -3.333680387
    0.000000000   -2.967059728   82.482525979   -6.736084747   -9.474097793
    0.087266463   -2.967059728   81.435201373  -17.376066178  -15.367991565
    0.174532925   -2.967059728   79.439157056  -28.447034663  -21.231028089
    0.261799388   -2.967059728   76.483204458  -39.146130411  -27.069108641
    0.349065850   -2.967059728   72.661508288  -48.042204760  -32.441915220
    0.436332313   -2.967059728   68.182152192  -54.105780346  -36.488135132
    0.523598776   -2.967059728   63.302999862  -57.247561227  -38.296946664
    0.610865238   -2.967059728   58.262561015  -57.867320923  -37.472814938
    0.698131701   -2.967059728   53.271194869  -56.098792685  -34.547650019
    0.785398163   -2.967059728   48.550718055  -51.569058524  -30.831047663
    0.872664626   -2.967059728   44.364631724  -43.814526432  -27.730853246
    0.959931089   -2.967059728   40.986119232  -33.254024562  -26.044613116
    1.047197551   -2.967059728   38.587927553  -21.781861075  -25.716094845
    1.134464014   -2.967059728   37.134160272  -11.990079487  -26.016524247
    1.221730476   -2.967059728   36.405420282   -5.208767024  -25.964468165
    1.308996939   -2.967059728   36.169326612   -0.379823840  -24.862578578
    1.396263402   -2.967059728   36.337449308    4.234217763  -22.773649110
    1.483529864   -2.967059728   36.909948538    8.701993546  -20.497407093
    1.570796327   -2.967059728   37.802765461   11.221091590  -18.855267050
    1.658062789   -2.967059728   38.777407031   10.539739457  -18.000122935
    1.745329252   -2.967059728   39.578687770    7.549619130  -17.492444055
    1.832595715   -2.967059728   40.094955917    4.308546923  -16.939732273
    1.919862177   -2.967059728   40.363531661    1.887963222  -16.266609485
    2.007128640   -2.967059728   40.433765478   -0.467839234  -15.390416321
    2.094395102   -2.967059728   40.240628935   -4.407108446  -13.989572832
    2.181661565   -2.967059728   39.596707258  -10.817161471  -11.813248466
    2.268928028   -2.967059728   38.312745410  -18.772110144   -9.145463595
    2.356194490   -2.967059728   36.348013747  -26.017229974   -6.656322254
    2.443460953   -2.967059728   33.849401291  -30.850934482   -4.782132807
    2.530727415   -2.967059728   31.036667421  -33.365592246   -3.396331239
    2.617993878   -2.967059728   28.065892601  -34.665246061   -2.149390580
    2.705260341   -2.967059728   25.009222175  -35.344312457   -0.978623321
    2.792526803   -2.967059728   21.923860110  -35.271472308   -0.101481511
    2.879793266   -2.967059728   18.885516638  -34.284045895    0.435122761
    2.967059728   -2.967059728   15.967440436  -32.573060409    0.884867685
    3.054326191   -2.967059728   13.221074930  -30.333826704    1.503863544

   -3.141592654   -2.879793266   11.014526486  -26.599512926    5.192335677
   -3.054326191   -2.879793266    8.838244321  -23.131916919    5.970663354
   -2.967059728   -2.879793266    7.032247965  -18.012669572    6.307663830
   -2.879793266   -2.879793266    5.755090761  -11.098089693    6.488139922
   -2.792526803   -2.879793266    5.118136179   -3.654651858    6.837675888
   -2.705260341   -2.879793266    5.083603155    2.397197253    7.593100559
   -2.617993878   -2.879793266    5.465570012    5.771576016    8.749589220
   -2.530727415   -2.879793266    6.026146555    6.667785515    9.912833533
   -2.443460953   -2.879793266    6.602353117    6.368497470   10.536854462
   -2.356194490   -2.879793266    7.154815603    6.291434399   10.422616954
   -2.268928028   -2.879793266    7.734203040    6.996899720    9.941283840
   -2.181661565   -2.879793266    8.392782597    7.969169398    9.679584159
   -2.094395102   -2.879793266    9.118781197    8.420379666    9.908364484
   -2.007128640   -2.879793266    9.857305934    8.319971929   10.392742114
   -1.919862177   -2.879793266   10.588626387    8.413258198   10.721462339
   -1.832595715   -2.879793266   11.359771011    9.258567435   10.808232229
   -1.745329252   -2.879793266   12.235507631   10.753164478   11.022943237
   -1.658062789   -2.879793266   13.259064265   12.644928659   11.771590388
   -1.570796327   -2.879793266   14.476316086   15.301545126   13.064908910
   -1.483529864   -2.879793266   15.985743873   19.445935784   14.590245065
   -1.396263402   -2.879793266   17.935004462   25.371734366   16.183905888
   -1.308996939   -2.879793266   20.467315765   32.703511223   17.988623765
   -1.221730476   -2.879793266   23.670195767   40.587670514   20.138704360
   -1.134464014   -2.879793266   27.554464208   48.202616958   22.398798536
   -1.047197551   -2.879793266   32.083430681   55.420145765   24.201741214
   -0.959931089   -2.879793266   37.238010200   62.606170403   24.994049569
   -0.872664626   -2.879793266   43.015686052   69.540123840   24.590723417
   -0.785398163   -2.879793266   49.334935143   74.701124336   23.222054809
   -0.698131701   -2.879793266   55.952297024   76.077674708   21.290543025
   -0.610865238   -2.879793266   62.484646506   72.692828401   18.982797512
   -0.523598776   -2.879793266   68.515536114   64.697581622   16.137618360
   -0.436332313   -2.879793266   73.670482385   52.768657086   12.441139597
   -0.349065850   -2.879793266   77.657803079   38.207657404    7.740458838
   -0.261799388   -2.879793266   80.330837914   23.067108207    2.167591674
   -0.174532925   -2.879793266   81.731470710    9.286439408   -3.954472004
   -0.087266463   -2.879793266   82.021602610   -2.395056434  -10.270764190
    0.000000000   -2.879793266   81.357103704  -12.813609861  -16.526566312
    0.087266463   -2.879793266   79.788515710  -23.253446006  -22.569816260
    0.174532925   -2.879793266   77.287203993  -34.129468949  -28.261198738
    0.261799388   -2.879793266   73.851951175  -44.370476870  -33.336380622
    0.349065850   -2.879793266   69.615279459  -52.195186356  -37.346450926
    0.436332313   -2.879793266   64.849620242  -56.377640289  -39.708524060
    0.523598776   -2.879793266   59.877952711  -57.038483503  -39.906293992
    0.610865238   -2.879793266   54.963451308  -55.284583400  -37.829777291
    0.698131701   -2.879793266   50.267399179  -52.139701875  -34.079845408
    0.785398163   -2.879793266   45.899793883  -47.682699436  -29.854246362
    0.872664626   -2.879793266   42.005449336  -41.150012318  -26.381874656
    0.959931089   -2.879793266   38.789486690  -32.191153778  -24.368219039
    1.047197551   -2.879793266   36.426604911  -21.916162913  -23.826774346
    1.134464014   -2.879793266   34.942259637  -12.377393473  -24.136629780
    1.221730476   -2.879793266   34.208303544   -4.796311970  -24.260486090
    1.308996939   -2.879793266   34.064855586    1.325753454  -23.273189645
    1.396263402   -2.879793266   34.423394162    6.719955836  -21.090879391
    1.483529864   -2.879793266   35.206868325   10.866341306  -18.619361536
    1.570796327   -2.879793266   36.247090970   12.400294506  -16.919864282
    1.658062789   -2.879793266   37.288658088   10.997249681  -16.237695902
    1.745329252   -2.879793266   38.122587599    7.925306786  -15.992260286
    1.832595715   -2.879793266   38.679728487    4.864659074  -15.612599849
    1.919862177   -2.879793266   39.001457733    2.534273005  -15.054847253
    2.007128640   -2.879793266   39.134567536    0.377393925  -14.445533792
    2.094395102   -2.879793266   39.039973161   -2.914556028  -13.542454734
    2.181661565   -2.879793266   38.565753482   -8.435377961  -11.831507369
    2.268928028   -2.879793266   37.516495173  -15.892640510   -9.180866933
    2.356194490   -2.879793266   35.797292145  -23.382622599   -6.124805695
    2.443460953   -2.879793266   33.500371846  -28.890479049   -3.434002318
    2.530727415   -2.879793266   30.832298167  -31.973994758   -1.519786963
    2.617993878   -2.879793266   27.967599290  -33.599262237   -0.313141441
    2.705260341   -2.879793266   24.991843881  -34.560867005    0.431011231
    2.792526803   -2.879793266   21.963257240  -34.726457577    0.955001365
    2.879793266   -2.879793266   18.970923510  -33.722083196    1.587381068
    2.967059728   -2.879793266   16.113619589  -31.726193375    2.609206575
    3.054326191   -2.879793266   13.452376635  -29.272116065    3.952047735

   -3.141592654   -2.792526803   11.619379724  -25.543515674    8.433681305
   -3.054326191   -2.792526803    9.506343718  -22.710553332    9.108784141
   -2.967059728   -2.792526803    7.719689311  -17.922908438    9.274720770
   -2.879793266   -2.792526803    6.449225371  -10.986850289    9.307860656
   -2.792526803   -2.792526803    5.832458853   -3.277848470    9.431901243
   -2.705260341   -2.792526803    5.846977434    3.149063544    9.759136591
   -2.617993878   -2.792526803    6.306893111    6.757669104   10.332146441
   -2.530727415   -2.792526803    6.949680430    7.486262621   11.019750610
   -2.443460953   -2.792526803    7.575697449    6.653179024   11.539080471
   -2.356194490   -2.792526803    8.127956657    6.047163800   11.669970739
   -2.268928028   -2.792526803    8.675207106    6.580498843   11.434119504
   -2.181661565   -2.792526803    9.304725678    7.762105998   11.037624685
   -2.094395102   -2.792526803   10.025769535    8.494547287   10.696711386
   -2.007128640   -2.792526803   10.774641813    8.436999677   10.458825938
   -1.919862177   -2.792526803   11.509452515    8.370584548   10.237935954
   -1.832595715   -2.792526803   12.275250330    9.248690840   10.068184137
   -1.745329252   -2.792526803   13.167824348   11.221007730   10.264903210
   -1.658062789   -2.792526803   14.261626410   13.778295893   11.114547109
   -1.570796327   -2.792526803   15.597097034   16.800504871   12.484946726
   -1.483529864   -2.792526803   17.238402929   20.931201213   13.931618401
   -1.396263402   -2.792526803   19.314500107   26.825945357   15.218282428
   -1.308996939   -2.792526803   21.981515356   34.378869067   16.503204569
   -1.221730476   -2.792526803   25.343914104   42.547260751   18.021468957
   -1.134464014   -2.792526803   29.399697375   50.089382306   19.693770118
   -1.047197551   -2.792526803   34.067821721   56.620935612   21.072918806
   -0.959931089   -2.792526803   39.277594891   62.617016919   21.556091805
   -0.872664626   -2.792526803   44.998601306   68.248812090   20.710929726
   -0.785398163   -2.792526803   51.158537926   72.416871830   18.506375979
   -0.698131701   -2.792526803   57.548988227   73.225026571   15.301518630
   -0.610865238   -2.792526803   63.816191919   69.479243200   11.547246608
   -0.523598776   -2.792526803   69.548174203   61.030039929    7.502895515
   -0.436332313   -2.792526803   74.356094762   48.459165281    3.177356284
   -0.349065850   -2.792526803   77.935737735   33.182157585   -1.533043432
   -0.261799388   -2.792526803   80.141507691   17.415440842   -6.712377391
   -0.174532925   -2.792526803   81.028496386    3.213089654  -12.368342510
   -0.087266463   -2.792526803   80.778544470   -8.656226784  -18.397815319
    0.000000000   -2.792526803   79.568231905  -19.013469049  -24.590060948
    0.087266463   -2.792526803   77.471344018  -29.101577010  -30.580854629
    0.174532925   -2.792526803   74.488864636  -39.230779457  -35.846280457
    0.261799388   -2.792526803   70.658154249  -48.249774588  -39.773767161
    0.349065850   -2.792526803   66.152867590  -54.402262933  -41.869843931
    0.436332313   -2.792526803   61.279557879  -56.600087000  -41.940080293
    0.523598776   -2.792526803   56.378360694  -55.220203402  -40.124915013
    0.610865238   -2.792526803   51.699566943  -51.809708293  -36.847117754
    0.698131701   -2.792526803   47.348052879  -47.899344684  -32.794538647
    0.785398163   -2.792526803   43.344196563  -43.758769350  -28.794046044
    0.872664626   -2.792526803   39.747908487  -38.337498152  -25.525427788
    0.959931089   -2.792526803   36.716814961  -30.778875912  -23.343262975
    1.047197551   -2.792526803   34.421966440  -21.696748802  -22.305276136
    1.134464014   -2.792526803   32.928889744  -12.647354794  -22.131164242
    1.221730476   -2.792526803   32.187897094   -4.525539476  -22.111844326
    1.308996939   -2.792526803   32.119629780    2.809078973  -21.384198992
    1.396263402   -2.792526803   32.652104512    9.067257970  -19.661925224
    1.483529864   -2.792526803   33.638598000   12.972222322  -17.581310390
    1.570796327   -2.792526803   34.820393280   13.486513119  -16.086410437
    1.658062789   -2.792526803   35.917005765   11.278913946  -15.485574423
    1.745329252   -2.792526803   36.768003589    8.141675693  -15.278750540
    1.832595715   -2.792526803   37.357038505    5.379401839  -14.863638088
    1.919862177   -2.792526803   37.730841508    3.166119567  -14.167526020
    2.007128640   -2.792526803   37.918443794    1.014179053  -13.462776193
    2.094395102   -2.792526803   37.892837031   -1.868505684  -12.725809530
    2.181661565   -2.792526803   37.548993837   -6.436927456  -11.425817472
    2.268928028   -2.792526803   36.718527578  -12.948890534   -9.091163410
    2.356194490   -2.792526803   35.273182330  -20.197303760   -5.934320764
    2.443460953   -2.792526803   33.233502235  -26.293246144   -2.791029875
    2.530727415   -2.792526803   30.751812864  -30.314469925   -0.465209670
    2.617993878   -2.792526803   27.996252785  -32.699243708    0.834753441
    2.705260341   -2.792526803   25.080541566  -34.009568942    1.499600734
    2.792526803   -2.792526803   22.102014919  -34.050497930    2.160612276
    2.879793266   -2.792526803   19.188229359  -32.563512698    3.337533769
    2.967059728   -2.792526803   16.454499105  -30.102954809    5.105345708
    3.054326191   -2.792526803   13.938546050  -27.671543551    7.013937772

   -3.141592654   -2.705260341   12.447614601  -24.547691089   10.083513732
   -3.054326191   -2.705260341   10.393322174  -22.302028824   10.774586126
   -2.967059728   -2.705260341    8.630062487  -17.739252757   11.208192773
   -2.879793266   -2.705260341    7.372740447  -10.864774059   11.539798761
   -2.792526803   -2.705260341    6.764745326   -3.198561094   11.658647713
   -2.705260341   -2.705260341    6.787068417    3.273385830   11.528805918
   -2.617993878   -2.705260341    7.264463355    7.047136609   11.352907459
   -2.530727415   -2.705260341    7.939445914    7.909503418   11.375907071
   -2.443460953   -2.705260341    8.601432466    7.011932488   11.636265417
   -2.356194490   -2.705260341    9.173800587    6.130774187   11.927665043
   -2.268928028   -2.705260341    9.712629159    6.311262672   11.971172897
   -2.181661565   -2.705260341   10.307505093    7.269370484   11.634730871
   -2.094395102   -2.705260341   10.983726826    7.990416150   11.058952241
   -2.007128640   -2.705260341   11.692017622    8.021540109   10.487498151
   -1.919862177   -2.705260341   12.394117693    8.042568109   10.042947097
   -1.832595715   -2.705260341   13.139834058    9.165591334    9.770160053
   -1.745329252   -2.705260341   14.046767587   11.683094016    9.850100484
   -1.658062789   -2.705260341   15.208705159   14.853794751   10.464749348
   -1.570796327   -2.705260341   16.652938216   18.136788024   11.491721579
   -1.483529864   -2.705260341   18.406816106   22.139025720   12.577932845
   -1.396263402   -2.705260341   20.580749872   27.895421264   13.554712970
   -1.308996939   -2.705260341   23.344490424   35.571260386   14.561064334
   -1.221730476   -2.705260341   26.821287848   43.965912649   15.753554988
   -1.134464014   -2.705260341   31.002544449   51.481009122   17.020557839
   -1.047197551   -2.705260341   35.772052613   57.459107564   17.986117672
   -0.959931089   -2.705260341   41.009185709   62.323540629   18.122187005
   -0.872664626   -2.705260341   46.640945102   66.466678381   16.915105847
   -0.785398163   -2.705260341   52.581333342   69.216857822   14.100760939
   -0.698131701   -2.705260341   58.645494349   69.042185476    9.854558935
   -0.610865238   -2.705260341   64.523828396   64.830328735    4.717128071
   -0.523598776   -2.705260341   69.842781381   56.246755104   -0.708940208
   -0.436332313   -2.705260341   74.230887794   43.617809778   -6.039498940
   -0.349065850   -2.705260341   77.382049479   28.185245597  -11.203868877
   -0.261799388   -2.705260341   79.139452873   12.118180940  -16.351010924
   -0.174532925   -2.705260341   79.547932108   -2.449085370  -21.676978602
   -0.087266463   -2.705260341   78.790070522  -14.602319378  -27.242352857
    0.000000000   -2.705260341   77.058150054  -24.948186770  -32.894581671
    0.087266463   -2.705260341   74.462113246  -34.494807339  -38.198895806
    0.174532925   -2.705260341   71.058315195  -43.364901316  -42.464834226
    0.261799388   -2.705260341   66.946940619  -50.461111833  -44.917401386
    0.349065850   -2.705260341   62.344741209  -54.409031512  -45.082289268
    0.436332313   -2.705260341   57.559687174  -54.649313559  -43.099645221
    0.523598776   -2.705260341   52.892921696  -51.912733861  -39.677973565
    0.610865238   -2.705260341   48.536159322  -47.856429282  -35.696566042
    0.698131701   -2.705260341   44.532873107  -43.977580508  -31.855254222
    0.785398163   -2.705260341   40.850724057  -40.372686585  -28.540232141
    0.872664626   -2.705260341   37.517001531  -35.733029198  -25.838583574
    0.959931089   -2.705260341   34.676306620  -29.033375592  -23.702853351
    1.047197551   -2.705260341   32.495981062  -20.808544892  -22.141416887
    1.134464014   -2.705260341   31.051131233  -12.362866674  -21.190071737
    1.221730476   -2.705260341   30.331763784   -4.195318659  -20.656787999
